,Drain Voltage,Drain Current,Drain Time
"191,700",-6.00E-01,-2.62E-03,11.833970
"191,701",-6.00E-01,-2.62E-03,11.833990
"191,702",-6.00E-01,-2.62E-03,11.834010
"191,703",-6.00E-01,-2.62E-03,11.834030
"191,704",-6.00E-01,-2.62E-03,11.834050
"191,705",-6.00E-01,-2.62E-03,11.834070
"191,706",-6.00E-01,-2.62E-03,11.834090
"191,707",-6.00E-01,-2.62E-03,11.834110
"191,708",-6.00E-01,-2.62E-03,11.834130
"191,709",-6.00E-01,-2.62E-03,11.834150
"191,710",-6.00E-01,-2.62E-03,11.834170
"191,711",-6.00E-01,-2.62E-03,11.834190
"191,712",-6.00E-01,-2.62E-03,11.834210
"191,713",-6.00E-01,-2.62E-03,11.834230
"191,714",-6.00E-01,-2.62E-03,11.834250
"191,715",-6.00E-01,-2.62E-03,11.834270
"191,716",-6.00E-01,-2.62E-03,11.834290
"191,717",-6.00E-01,-2.62E-03,11.834310
"191,718",-6.00E-01,-2.62E-03,11.834330
"191,719",-6.00E-01,-2.62E-03,11.834350
"191,720",-6.00E-01,-2.62E-03,11.834370
"191,721",-6.00E-01,-2.62E-03,11.834390
"191,722",-6.00E-01,-2.62E-03,11.834410
"191,723",-6.00E-01,-2.62E-03,11.834430
"191,724",-6.00E-01,-2.62E-03,11.834450
"191,725",-6.00E-01,-2.62E-03,11.834470
"191,726",-6.00E-01,-2.62E-03,11.834490
"191,727",-6.00E-01,-2.62E-03,11.834510
"191,728",-6.00E-01,-2.62E-03,11.834530
"191,729",-6.00E-01,-2.62E-03,11.834550
"191,730",-6.00E-01,-2.62E-03,11.834570
"191,731",-6.00E-01,-2.62E-03,11.834590
"191,732",-6.00E-01,-2.62E-03,11.834610
"191,733",-6.00E-01,-2.62E-03,11.834630
"191,734",-6.00E-01,-2.62E-03,11.834650
"191,735",-6.00E-01,-2.62E-03,11.834670
"191,736",-6.00E-01,-2.62E-03,11.834690
"191,737",-6.00E-01,-2.62E-03,11.834710
"191,738",-6.00E-01,-2.62E-03,11.834730
"191,739",-6.00E-01,-2.62E-03,11.834750
"191,740",-6.00E-01,-2.62E-03,11.834770
"191,741",-6.00E-01,-2.62E-03,11.834790
"191,742",-6.00E-01,-2.62E-03,11.834810
"191,743",-6.00E-01,-2.62E-03,11.834830
"191,744",-6.00E-01,-2.62E-03,11.834850
"191,745",-6.00E-01,-2.62E-03,11.834870
"191,746",-6.00E-01,-2.62E-03,11.834890
"191,747",-6.00E-01,-2.62E-03,11.834910
"191,748",-6.00E-01,-2.62E-03,11.834930
"191,749",-6.00E-01,-2.62E-03,11.834950
"191,750",-6.00E-01,-2.62E-03,11.834970
"191,751",-6.00E-01,-2.62E-03,11.834990
"191,752",-6.00E-01,-2.62E-03,11.835010
"191,753",-6.00E-01,-2.62E-03,11.835030
"191,754",-6.00E-01,-2.62E-03,11.835050
"191,755",-6.00E-01,-2.62E-03,11.835070
"191,756",-6.00E-01,-2.62E-03,11.835090
"191,757",-6.00E-01,-2.62E-03,11.835110
"191,758",-6.00E-01,-2.62E-03,11.835130
"191,759",-6.00E-01,-2.62E-03,11.835150
"191,760",-6.00E-01,-2.62E-03,11.835170
"191,761",-6.00E-01,-2.62E-03,11.835190
"191,762",-6.00E-01,-2.62E-03,11.835210
"191,763",-6.00E-01,-2.62E-03,11.835230
"191,764",-6.00E-01,-2.62E-03,11.835250
"191,765",-6.00E-01,-2.62E-03,11.835270
"191,766",-6.00E-01,-2.62E-03,11.835290
"191,767",-6.00E-01,-2.62E-03,11.835310
"191,768",-6.00E-01,-2.62E-03,11.835330
"191,769",-6.00E-01,-2.62E-03,11.835350
"191,770",-6.00E-01,-2.62E-03,11.835370
"191,771",-6.00E-01,-2.62E-03,11.835390
"191,772",-6.00E-01,-2.62E-03,11.835410
"191,773",-6.00E-01,-2.62E-03,11.835430
"191,774",-6.00E-01,-2.62E-03,11.835450
"191,775",-6.00E-01,-2.62E-03,11.835470
"191,776",-6.00E-01,-2.62E-03,11.835490
"191,777",-6.00E-01,-2.62E-03,11.835510
"191,778",-6.00E-01,-2.62E-03,11.835530
"191,779",-6.00E-01,-2.62E-03,11.835550
"191,780",-6.00E-01,-2.62E-03,11.835570
"191,781",-6.00E-01,-2.62E-03,11.835590
"191,782",-6.00E-01,-2.62E-03,11.835610
"191,783",-6.00E-01,-2.62E-03,11.835630
"191,784",-6.00E-01,-2.62E-03,11.835650
"191,785",-6.00E-01,-2.62E-03,11.835670
"191,786",-6.00E-01,-2.62E-03,11.835690
"191,787",-6.00E-01,-2.62E-03,11.835710
"191,788",-6.00E-01,-2.62E-03,11.835730
"191,789",-6.00E-01,-2.62E-03,11.835750
"191,790",-6.00E-01,-2.62E-03,11.835770
"191,791",-6.00E-01,-2.62E-03,11.835790
"191,792",-6.00E-01,-2.62E-03,11.835810
"191,793",-6.00E-01,-2.62E-03,11.835830
"191,794",-6.00E-01,-2.62E-03,11.835850
"191,795",-6.00E-01,-2.62E-03,11.835870
"191,796",-6.00E-01,-2.62E-03,11.835890
"191,797",-6.00E-01,-2.62E-03,11.835910
"191,798",-6.00E-01,-2.62E-03,11.835930
"191,799",-6.00E-01,-2.62E-03,11.835950
"191,800",-6.00E-01,-2.62E-03,11.835970
"191,801",-6.00E-01,-2.62E-03,11.835990
"191,802",-6.00E-01,-2.62E-03,11.836010
"191,803",-6.00E-01,-2.62E-03,11.836030
"191,804",-6.00E-01,-2.62E-03,11.836050
"191,805",-6.00E-01,-2.62E-03,11.836070
"191,806",-6.00E-01,-2.62E-03,11.836090
"191,807",-6.00E-01,-2.62E-03,11.836110
"191,808",-6.00E-01,-2.62E-03,11.836130
"191,809",-6.00E-01,-2.62E-03,11.836150
"191,810",-6.00E-01,-2.62E-03,11.836170
"191,811",-6.00E-01,-2.62E-03,11.836190
"191,812",-6.00E-01,-2.62E-03,11.836210
"191,813",-6.00E-01,-2.62E-03,11.836230
"191,814",-6.00E-01,-2.62E-03,11.836250
"191,815",-6.00E-01,-2.62E-03,11.836270
"191,816",-6.00E-01,-2.62E-03,11.836290
"191,817",-6.00E-01,-2.62E-03,11.836310
"191,818",-6.00E-01,-2.62E-03,11.836330
"191,819",-6.00E-01,-2.62E-03,11.836350
"191,820",-6.00E-01,-2.62E-03,11.836370
"191,821",-6.00E-01,-2.62E-03,11.836390
"191,822",-6.00E-01,-2.62E-03,11.836410
"191,823",-6.00E-01,-2.62E-03,11.836430
"191,824",-6.00E-01,-2.62E-03,11.836450
"191,825",-6.00E-01,-2.62E-03,11.836470
"191,826",-6.00E-01,-2.62E-03,11.836490
"191,827",-6.00E-01,-2.62E-03,11.836510
"191,828",-6.00E-01,-2.62E-03,11.836530
"191,829",-6.00E-01,-2.62E-03,11.836550
"191,830",-6.00E-01,-2.62E-03,11.836570
"191,831",-6.00E-01,-2.62E-03,11.836590
"191,832",-6.00E-01,-2.62E-03,11.836610
"191,833",-6.00E-01,-2.62E-03,11.836630
"191,834",-6.00E-01,-2.62E-03,11.836650
"191,835",-6.00E-01,-2.62E-03,11.836670
"191,836",-6.00E-01,-2.62E-03,11.836690
"191,837",-6.00E-01,-2.62E-03,11.836710
"191,838",-6.00E-01,-2.62E-03,11.836730
"191,839",-6.00E-01,-2.62E-03,11.836750
"191,840",-6.00E-01,-2.62E-03,11.836770
"191,841",-6.00E-01,-2.62E-03,11.836790
"191,842",-6.00E-01,-2.62E-03,11.836810
"191,843",-6.00E-01,-2.62E-03,11.836830
"191,844",-6.00E-01,-2.62E-03,11.836850
"191,845",-6.00E-01,-2.62E-03,11.836870
"191,846",-6.00E-01,-2.62E-03,11.836890
"191,847",-6.00E-01,-2.62E-03,11.836910
"191,848",-6.00E-01,-2.62E-03,11.836930
"191,849",-6.00E-01,-2.62E-03,11.836950
"191,850",-6.00E-01,-2.62E-03,11.836970
"191,851",-6.00E-01,-2.62E-03,11.836990
"191,852",-6.00E-01,-2.62E-03,11.837010
"191,853",-6.00E-01,-2.62E-03,11.837030
"191,854",-6.00E-01,-2.62E-03,11.837050
"191,855",-6.00E-01,-2.62E-03,11.837070
"191,856",-6.00E-01,-2.62E-03,11.837090
"191,857",-6.00E-01,-2.62E-03,11.837110
"191,858",-6.00E-01,-2.62E-03,11.837130
"191,859",-6.00E-01,-2.62E-03,11.837150
"191,860",-6.00E-01,-2.62E-03,11.837170
"191,861",-6.00E-01,-2.62E-03,11.837190
"191,862",-6.00E-01,-2.62E-03,11.837210
"191,863",-6.00E-01,-2.62E-03,11.837230
"191,864",-6.00E-01,-2.62E-03,11.837250
"191,865",-6.00E-01,-2.62E-03,11.837270
"191,866",-6.00E-01,-2.62E-03,11.837290
"191,867",-6.00E-01,-2.62E-03,11.837310
"191,868",-6.00E-01,-2.62E-03,11.837330
"191,869",-6.00E-01,-2.62E-03,11.837350
"191,870",-6.00E-01,-2.62E-03,11.837370
"191,871",-6.00E-01,-2.62E-03,11.837390
"191,872",-6.00E-01,-2.62E-03,11.837410
"191,873",-6.00E-01,-2.62E-03,11.837430
"191,874",-6.00E-01,-2.62E-03,11.837450
"191,875",-6.00E-01,-2.62E-03,11.837470
"191,876",-6.00E-01,-2.62E-03,11.837490
"191,877",-6.00E-01,-2.62E-03,11.837510
"191,878",-6.00E-01,-2.62E-03,11.837530
"191,879",-6.00E-01,-2.62E-03,11.837550
"191,880",-6.00E-01,-2.62E-03,11.837570
"191,881",-6.00E-01,-2.62E-03,11.837590
"191,882",-6.00E-01,-2.62E-03,11.837610
"191,883",-6.00E-01,-2.62E-03,11.837630
"191,884",-6.00E-01,-2.62E-03,11.837650
"191,885",-6.00E-01,-2.62E-03,11.837670
"191,886",-6.00E-01,-2.62E-03,11.837690
"191,887",-6.00E-01,-2.62E-03,11.837710
"191,888",-6.00E-01,-2.62E-03,11.837730
"191,889",-6.00E-01,-2.62E-03,11.837750
"191,890",-6.00E-01,-2.62E-03,11.837770
"191,891",-6.00E-01,-2.62E-03,11.837790
"191,892",-6.00E-01,-2.62E-03,11.837810
"191,893",-6.00E-01,-2.62E-03,11.837830
"191,894",-6.00E-01,-2.62E-03,11.837850
"191,895",-6.00E-01,-2.62E-03,11.837870
"191,896",-6.00E-01,-2.62E-03,11.837890
"191,897",-6.00E-01,-2.62E-03,11.837910
"191,898",-6.00E-01,-2.62E-03,11.837930
"191,899",-6.00E-01,-2.62E-03,11.837950
"191,900",-6.00E-01,-2.62E-03,11.837970
"191,901",-6.00E-01,-2.62E-03,11.837990
"191,902",-6.00E-01,-2.62E-03,11.838010
"191,903",-6.00E-01,-2.62E-03,11.838030
"191,904",-6.00E-01,-2.62E-03,11.838050
"191,905",-6.00E-01,-2.62E-03,11.838070
"191,906",-6.00E-01,-2.62E-03,11.838090
"191,907",-6.00E-01,-2.62E-03,11.838110
"191,908",-6.00E-01,-2.62E-03,11.838130
"191,909",-6.00E-01,-2.62E-03,11.838150
"191,910",-6.00E-01,-2.62E-03,11.838170
"191,911",-6.00E-01,-2.62E-03,11.838190
"191,912",-6.00E-01,-2.62E-03,11.838210
"191,913",-6.00E-01,-2.62E-03,11.838230
"191,914",-6.00E-01,-2.62E-03,11.838250
"191,915",-6.00E-01,-2.62E-03,11.838270
"191,916",-6.00E-01,-2.62E-03,11.838290
"191,917",-6.00E-01,-2.62E-03,11.838310
"191,918",-6.00E-01,-2.62E-03,11.838330
"191,919",-6.00E-01,-2.62E-03,11.838350
"191,920",-6.00E-01,-2.62E-03,11.838370
"191,921",-6.00E-01,-2.62E-03,11.838390
"191,922",-6.00E-01,-2.62E-03,11.838410
"191,923",-6.00E-01,-2.62E-03,11.838430
"191,924",-6.00E-01,-2.62E-03,11.838450
"191,925",-6.00E-01,-2.62E-03,11.838470
"191,926",-6.00E-01,-2.62E-03,11.838490
"191,927",-6.00E-01,-2.62E-03,11.838510
"191,928",-6.00E-01,-2.62E-03,11.838530
"191,929",-6.00E-01,-2.62E-03,11.838550
"191,930",-6.00E-01,-2.62E-03,11.838570
"191,931",-6.00E-01,-2.62E-03,11.838590
"191,932",-6.00E-01,-2.62E-03,11.838610
"191,933",-6.00E-01,-2.62E-03,11.838630
"191,934",-6.00E-01,-2.62E-03,11.838650
"191,935",-6.00E-01,-2.62E-03,11.838670
"191,936",-6.00E-01,-2.62E-03,11.838690
"191,937",-6.00E-01,-2.62E-03,11.838710
"191,938",-6.00E-01,-2.62E-03,11.838730
"191,939",-6.00E-01,-2.62E-03,11.838750
"191,940",-6.00E-01,-2.62E-03,11.838770
"191,941",-6.00E-01,-2.62E-03,11.838790
"191,942",-6.00E-01,-2.62E-03,11.838810
"191,943",-6.00E-01,-2.62E-03,11.838830
"191,944",-6.00E-01,-2.62E-03,11.838850
"191,945",-6.00E-01,-2.62E-03,11.838870
"191,946",-6.00E-01,-2.62E-03,11.838890
"191,947",-6.00E-01,-2.62E-03,11.838910
"191,948",-6.00E-01,-2.62E-03,11.838930
"191,949",-6.00E-01,-2.62E-03,11.838950
"191,950",-6.00E-01,-2.62E-03,11.838970
"191,951",-6.00E-01,-2.62E-03,11.838990
"191,952",-6.00E-01,-2.62E-03,11.839010
"191,953",-6.00E-01,-2.62E-03,11.839030
"191,954",-6.00E-01,-2.62E-03,11.839050
"191,955",-6.00E-01,-2.62E-03,11.839070
"191,956",-6.00E-01,-2.62E-03,11.839090
"191,957",-6.00E-01,-2.62E-03,11.839110
"191,958",-6.00E-01,-2.62E-03,11.839130
"191,959",-6.00E-01,-2.62E-03,11.839150
"191,960",-6.00E-01,-2.62E-03,11.839170
"191,961",-6.00E-01,-2.62E-03,11.839190
"191,962",-6.00E-01,-2.62E-03,11.839210
"191,963",-6.00E-01,-2.62E-03,11.839230
"191,964",-6.00E-01,-2.62E-03,11.839250
"191,965",-6.00E-01,-2.62E-03,11.839270
"191,966",-6.00E-01,-2.62E-03,11.839290
"191,967",-6.00E-01,-2.62E-03,11.839310
"191,968",-6.00E-01,-2.62E-03,11.839330
"191,969",-6.00E-01,-2.62E-03,11.839350
"191,970",-6.00E-01,-2.62E-03,11.839370
"191,971",-6.00E-01,-2.62E-03,11.839390
"191,972",-6.00E-01,-2.62E-03,11.839410
"191,973",-6.00E-01,-2.62E-03,11.839430
"191,974",-6.00E-01,-2.62E-03,11.839450
"191,975",-6.00E-01,-2.62E-03,11.839470
"191,976",-6.00E-01,-2.62E-03,11.839490
"191,977",-6.00E-01,-2.62E-03,11.839510
"191,978",-6.00E-01,-2.62E-03,11.839530
"191,979",-6.00E-01,-2.62E-03,11.839550
"191,980",-6.00E-01,-2.62E-03,11.839570
"191,981",-6.00E-01,-2.62E-03,11.839590
"191,982",-6.00E-01,-2.62E-03,11.839610
"191,983",-6.00E-01,-2.62E-03,11.839630
"191,984",-6.00E-01,-2.62E-03,11.839650
"191,985",-6.00E-01,-2.62E-03,11.839670
"191,986",-6.00E-01,-2.62E-03,11.839690
"191,987",-6.00E-01,-2.62E-03,11.839710
"191,988",-6.00E-01,-2.62E-03,11.839730
"191,989",-6.00E-01,-2.62E-03,11.839750
"191,990",-6.00E-01,-2.62E-03,11.839770
"191,991",-6.00E-01,-2.62E-03,11.839790
"191,992",-6.00E-01,-2.62E-03,11.839810
"191,993",-6.00E-01,-2.62E-03,11.839830
"191,994",-6.00E-01,-2.62E-03,11.839850
"191,995",-6.00E-01,-2.62E-03,11.839870
"191,996",-6.00E-01,-2.62E-03,11.839890
"191,997",-6.00E-01,-2.62E-03,11.839910
"191,998",-6.00E-01,-2.62E-03,11.839930
"191,999",-6.00E-01,-2.62E-03,11.839950
"192,000",-6.00E-01,-2.62E-03,11.839970
"192,001",-6.00E-01,-2.62E-03,11.839990
"192,002",-6.00E-01,-2.62E-03,11.840010
"192,003",-6.00E-01,-2.62E-03,11.840030
"192,004",-6.00E-01,-2.62E-03,11.840050
"192,005",-6.00E-01,-2.62E-03,11.840070
"192,006",-6.00E-01,-2.62E-03,11.840090
"192,007",-6.00E-01,-2.62E-03,11.840110
"192,008",-6.00E-01,-2.62E-03,11.840130
"192,009",-6.00E-01,-2.62E-03,11.840150
"192,010",-6.00E-01,-2.62E-03,11.840170
"192,011",-6.00E-01,-2.62E-03,11.840190
"192,012",-6.00E-01,-2.62E-03,11.840210
"192,013",-6.00E-01,-2.62E-03,11.840230
"192,014",-6.00E-01,-2.62E-03,11.840250
"192,015",-6.00E-01,-2.62E-03,11.840270
"192,016",-6.00E-01,-2.62E-03,11.840290
"192,017",-6.00E-01,-2.62E-03,11.840310
"192,018",-6.00E-01,-2.62E-03,11.840330
"192,019",-6.00E-01,-2.62E-03,11.840350
"192,020",-6.00E-01,-2.62E-03,11.840370
"192,021",-6.00E-01,-2.62E-03,11.840390
"192,022",-6.00E-01,-2.62E-03,11.840410
"192,023",-6.00E-01,-2.62E-03,11.840430
"192,024",-6.00E-01,-2.62E-03,11.840450
"192,025",-6.00E-01,-2.62E-03,11.840470
"192,026",-6.00E-01,-2.62E-03,11.840490
"192,027",-6.00E-01,-2.62E-03,11.840510
"192,028",-6.00E-01,-2.62E-03,11.840530
"192,029",-6.00E-01,-2.62E-03,11.840550
"192,030",-6.00E-01,-2.62E-03,11.840570
"192,031",-6.00E-01,-2.62E-03,11.840590
"192,032",-6.00E-01,-2.62E-03,11.840610
"192,033",-6.00E-01,-2.62E-03,11.840630
"192,034",-6.00E-01,-2.62E-03,11.840650
"192,035",-6.00E-01,-2.62E-03,11.840670
"192,036",-6.00E-01,-2.62E-03,11.840690
"192,037",-6.00E-01,-2.62E-03,11.840710
"192,038",-6.00E-01,-2.62E-03,11.840730
"192,039",-6.00E-01,-2.62E-03,11.840750
"192,040",-6.00E-01,-2.62E-03,11.840770
"192,041",-6.00E-01,-2.62E-03,11.840790
"192,042",-6.00E-01,-2.62E-03,11.840810
"192,043",-6.00E-01,-2.62E-03,11.840830
"192,044",-6.00E-01,-2.62E-03,11.840850
"192,045",-6.00E-01,-2.62E-03,11.840870
"192,046",-6.00E-01,-2.62E-03,11.840890
"192,047",-6.00E-01,-2.62E-03,11.840910
"192,048",-6.00E-01,-2.62E-03,11.840930
"192,049",-6.00E-01,-2.62E-03,11.840950
"192,050",-6.00E-01,-2.62E-03,11.840970
"192,051",-6.00E-01,-2.62E-03,11.840990
"192,052",-6.00E-01,-2.62E-03,11.841010
"192,053",-6.00E-01,-2.62E-03,11.841030
"192,054",-6.00E-01,-2.62E-03,11.841050
"192,055",-6.00E-01,-2.62E-03,11.841070
"192,056",-6.00E-01,-2.62E-03,11.841090
"192,057",-6.00E-01,-2.62E-03,11.841110
"192,058",-6.00E-01,-2.62E-03,11.841130
"192,059",-6.00E-01,-2.62E-03,11.841150
"192,060",-6.00E-01,-2.62E-03,11.841170
"192,061",-6.00E-01,-2.62E-03,11.841190
"192,062",-6.00E-01,-2.62E-03,11.841210
"192,063",-6.00E-01,-2.62E-03,11.841230
"192,064",-6.00E-01,-2.62E-03,11.841250
"192,065",-6.00E-01,-2.62E-03,11.841270
"192,066",-6.00E-01,-2.62E-03,11.841290
"192,067",-6.00E-01,-2.62E-03,11.841310
"192,068",-6.00E-01,-2.62E-03,11.841330
"192,069",-6.00E-01,-2.62E-03,11.841350
"192,070",-6.00E-01,-2.62E-03,11.841370
"192,071",-6.00E-01,-2.62E-03,11.841390
"192,072",-6.00E-01,-2.62E-03,11.841410
"192,073",-6.00E-01,-2.62E-03,11.841430
"192,074",-6.00E-01,-2.62E-03,11.841450
"192,075",-6.00E-01,-2.62E-03,11.841470
"192,076",-6.00E-01,-2.62E-03,11.841490
"192,077",-6.00E-01,-2.62E-03,11.841510
"192,078",-6.00E-01,-2.62E-03,11.841530
"192,079",-6.00E-01,-2.62E-03,11.841550
"192,080",-6.00E-01,-2.62E-03,11.841570
"192,081",-6.00E-01,-2.62E-03,11.841590
"192,082",-6.00E-01,-2.62E-03,11.841610
"192,083",-6.00E-01,-2.62E-03,11.841630
"192,084",-6.00E-01,-2.62E-03,11.841650
"192,085",-6.00E-01,-2.62E-03,11.841670
"192,086",-6.00E-01,-2.62E-03,11.841690
"192,087",-6.00E-01,-2.62E-03,11.841710
"192,088",-6.00E-01,-2.62E-03,11.841730
"192,089",-6.00E-01,-2.62E-03,11.841750
"192,090",-6.00E-01,-2.62E-03,11.841770
"192,091",-6.00E-01,-2.62E-03,11.841790
"192,092",-6.00E-01,-2.62E-03,11.841810
"192,093",-6.00E-01,-2.62E-03,11.841830
"192,094",-6.00E-01,-2.62E-03,11.841850
"192,095",-6.00E-01,-2.62E-03,11.841870
"192,096",-6.00E-01,-2.62E-03,11.841890
"192,097",-6.00E-01,-2.62E-03,11.841910
"192,098",-6.00E-01,-2.62E-03,11.841930
"192,099",-6.00E-01,-2.62E-03,11.841950
"192,100",-6.00E-01,-2.62E-03,11.841970
"192,101",-6.00E-01,-2.62E-03,11.841990
"192,102",-6.00E-01,-2.62E-03,11.842010
"192,103",-6.00E-01,-2.62E-03,11.842030
"192,104",-6.00E-01,-2.62E-03,11.842050
"192,105",-6.00E-01,-2.62E-03,11.842070
"192,106",-6.00E-01,-2.62E-03,11.842090
"192,107",-6.00E-01,-2.62E-03,11.842110
"192,108",-6.00E-01,-2.62E-03,11.842130
"192,109",-6.00E-01,-2.62E-03,11.842150
"192,110",-6.00E-01,-2.62E-03,11.842170
"192,111",-6.00E-01,-2.62E-03,11.842190
"192,112",-6.00E-01,-2.62E-03,11.842210
"192,113",-6.00E-01,-2.62E-03,11.842230
"192,114",-6.00E-01,-2.62E-03,11.842250
"192,115",-6.00E-01,-2.62E-03,11.842270
"192,116",-6.00E-01,-2.62E-03,11.842290
"192,117",-6.00E-01,-2.62E-03,11.842310
"192,118",-6.00E-01,-2.62E-03,11.842330
"192,119",-6.00E-01,-2.62E-03,11.842350
"192,120",-6.00E-01,-2.62E-03,11.842370
"192,121",-6.00E-01,-2.62E-03,11.842390
"192,122",-6.00E-01,-2.62E-03,11.842410
"192,123",-6.00E-01,-2.62E-03,11.842430
"192,124",-6.00E-01,-2.62E-03,11.842450
"192,125",-6.00E-01,-2.62E-03,11.842470
"192,126",-6.00E-01,-2.62E-03,11.842490
"192,127",-6.00E-01,-2.62E-03,11.842510
"192,128",-6.00E-01,-2.62E-03,11.842530
"192,129",-6.00E-01,-2.62E-03,11.842550
"192,130",-6.00E-01,-2.62E-03,11.842570
"192,131",-6.00E-01,-2.62E-03,11.842590
"192,132",-6.00E-01,-2.62E-03,11.842610
"192,133",-6.00E-01,-2.62E-03,11.842630
"192,134",-6.00E-01,-2.62E-03,11.842650
"192,135",-6.00E-01,-2.62E-03,11.842670
"192,136",-6.00E-01,-2.62E-03,11.842690
"192,137",-6.00E-01,-2.62E-03,11.842710
"192,138",-6.00E-01,-2.62E-03,11.842730
"192,139",-6.00E-01,-2.62E-03,11.842750
"192,140",-6.00E-01,-2.62E-03,11.842770
"192,141",-6.00E-01,-2.62E-03,11.842790
"192,142",-6.00E-01,-2.62E-03,11.842810
"192,143",-6.00E-01,-2.62E-03,11.842830
"192,144",-6.00E-01,-2.62E-03,11.842850
"192,145",-6.00E-01,-2.62E-03,11.842870
"192,146",-6.00E-01,-2.62E-03,11.842890
"192,147",-6.00E-01,-2.62E-03,11.842910
"192,148",-6.00E-01,-2.62E-03,11.842930
"192,149",-6.00E-01,-2.62E-03,11.842950
"192,150",-6.00E-01,-2.62E-03,11.842970
"192,151",-6.00E-01,-2.62E-03,11.842990
"192,152",-6.00E-01,-2.62E-03,11.843010
"192,153",-6.00E-01,-2.62E-03,11.843030
"192,154",-6.00E-01,-2.62E-03,11.843050
"192,155",-6.00E-01,-2.62E-03,11.843070
"192,156",-6.00E-01,-2.62E-03,11.843090
"192,157",-6.00E-01,-2.62E-03,11.843110
"192,158",-6.00E-01,-2.62E-03,11.843130
"192,159",-6.00E-01,-2.62E-03,11.843150
"192,160",-6.00E-01,-2.62E-03,11.843170
"192,161",-6.00E-01,-2.62E-03,11.843190
"192,162",-6.00E-01,-2.62E-03,11.843210
"192,163",-6.00E-01,-2.62E-03,11.843230
"192,164",-6.00E-01,-2.62E-03,11.843250
"192,165",-6.00E-01,-2.62E-03,11.843270
"192,166",-6.00E-01,-2.62E-03,11.843290
"192,167",-6.00E-01,-2.62E-03,11.843310
"192,168",-6.00E-01,-2.62E-03,11.843330
"192,169",-6.00E-01,-2.62E-03,11.843350
"192,170",-6.00E-01,-2.62E-03,11.843370
"192,171",-6.00E-01,-2.62E-03,11.843390
"192,172",-6.00E-01,-2.62E-03,11.843410
"192,173",-6.00E-01,-2.62E-03,11.843430
"192,174",-6.00E-01,-2.62E-03,11.843450
"192,175",-6.00E-01,-2.62E-03,11.843470
"192,176",-6.00E-01,-2.62E-03,11.843490
"192,177",-6.00E-01,-2.62E-03,11.843510
"192,178",-6.00E-01,-2.62E-03,11.843530
"192,179",-6.00E-01,-2.62E-03,11.843550
"192,180",-6.00E-01,-2.62E-03,11.843570
"192,181",-6.00E-01,-2.62E-03,11.843590
"192,182",-6.00E-01,-2.62E-03,11.843610
"192,183",-6.00E-01,-2.62E-03,11.843630
"192,184",-6.00E-01,-2.62E-03,11.843650
"192,185",-6.00E-01,-2.62E-03,11.843670
"192,186",-6.00E-01,-2.62E-03,11.843690
"192,187",-6.00E-01,-2.62E-03,11.843710
"192,188",-6.00E-01,-2.62E-03,11.843730
"192,189",-6.00E-01,-2.62E-03,11.843750
"192,190",-6.00E-01,-2.62E-03,11.843770
"192,191",-6.00E-01,-2.62E-03,11.843790
"192,192",-6.00E-01,-2.62E-03,11.843810
"192,193",-6.00E-01,-2.62E-03,11.843830
"192,194",-6.00E-01,-2.62E-03,11.843850
"192,195",-6.00E-01,-2.62E-03,11.843870
"192,196",-6.00E-01,-2.62E-03,11.843890
"192,197",-6.00E-01,-2.62E-03,11.843910
"192,198",-6.00E-01,-2.62E-03,11.843930
"192,199",-6.00E-01,-2.62E-03,11.843950
"192,200",-6.00E-01,-2.62E-03,11.843970
"192,201",-6.00E-01,-2.62E-03,11.843990
"192,202",-6.00E-01,-2.62E-03,11.844010
"192,203",-6.00E-01,-2.62E-03,11.844030
"192,204",-6.00E-01,-2.62E-03,11.844050
"192,205",-6.00E-01,-2.62E-03,11.844070
"192,206",-6.00E-01,-2.62E-03,11.844090
"192,207",-6.00E-01,-2.62E-03,11.844110
"192,208",-6.00E-01,-2.62E-03,11.844130
"192,209",-6.00E-01,-2.62E-03,11.844150
"192,210",-6.00E-01,-2.62E-03,11.844170
"192,211",-6.00E-01,-2.62E-03,11.844190
"192,212",-6.00E-01,-2.62E-03,11.844210
"192,213",-6.00E-01,-2.62E-03,11.844230
"192,214",-6.00E-01,-2.62E-03,11.844250
"192,215",-6.00E-01,-2.62E-03,11.844270
"192,216",-6.00E-01,-2.62E-03,11.844290
"192,217",-6.00E-01,-2.62E-03,11.844310
"192,218",-6.00E-01,-2.62E-03,11.844330
"192,219",-6.00E-01,-2.62E-03,11.844350
"192,220",-6.00E-01,-2.62E-03,11.844370
"192,221",-6.00E-01,-2.62E-03,11.844390
"192,222",-6.00E-01,-2.62E-03,11.844410
"192,223",-6.00E-01,-2.62E-03,11.844430
"192,224",-6.00E-01,-2.62E-03,11.844450
"192,225",-6.00E-01,-2.62E-03,11.844470
"192,226",-6.00E-01,-2.62E-03,11.844490
"192,227",-6.00E-01,-2.62E-03,11.844510
"192,228",-6.00E-01,-2.62E-03,11.844530
"192,229",-6.00E-01,-2.62E-03,11.844550
"192,230",-6.00E-01,-2.62E-03,11.844570
"192,231",-6.00E-01,-2.62E-03,11.844590
"192,232",-6.00E-01,-2.62E-03,11.844610
"192,233",-6.00E-01,-2.62E-03,11.844630
"192,234",-6.00E-01,-2.62E-03,11.844650
"192,235",-6.00E-01,-2.62E-03,11.844670
"192,236",-6.00E-01,-2.62E-03,11.844690
